ORDER_ID,DATE,CUSTOMER_ID,PRODUCT_ID
9985,20180406,2729,9182519
9986,20191122,810,9182748
9987,20190917,1067,GGOEAAXC066428
9988,20190203,55,9183234
9989,20180710,800,GGOEAAAJ032916
9990,20181203,1146,9182999
9991,20191110,3148,GGOEGAAR010715
9992,20190419,4581,GGOEAAEJ033417
9993,20190723,4304,GGOEGAAJ032714
9994,20190422,4074,9180782
9995,20190519,1148,9180761
9996,20180209,3288,9182740
9997,20190216,4523,9182736
9998,20190908,1910,GGOEGAAC075815
9999,20190624,672,9183190
10000,20191202,3489,10 93148
10001,20190229,1661,GGOEAAAL081114
10002,20190616,1147,10 14133
10003,20190718,2046,10 52234
10004,20191225,5427,GGOEGAAX0319
10005,20180221,193,9184735
10006,20191116,5045,10 51122
10007,20190402,983,9182179
10008,20191119,62,GGOEAAAJ032916
10009,20190207,2227,9182771
10010,20190512,2067,9180958
10011,20191015,3650,GGOEAAEJ028213
10012,20190427,2011,GGOEAAAJ032917
10013,20190812,3055,9183204
10014,20190613,390,9182539
10015,20190523,2782,GGOEADHH073999
10016,20181107,835,9182599
10017,20191022,4668,9180810
10018,20181006,2548,9182772
10019,20191213,4216,GGOEGAAL010613
10020,20181213,5193,GGOEAAAJ032414
10021,20190813,5111,9182761
10022,20181021,3998,9180829
10023,20180522,1634,9184709
10024,20190909,1680,9182502
10025,20191121,1792,9180785
10026,20190225,2712,GGOEAAEJ035716
10027,20180314,3197,GGOEADHH055999
10028,20191015,1914,GGOEADWQ015699
10029,20191125,2931,9180851
10030,20181030,407,9184618
10031,20180713,3400,10 14152
10032,20190430,4516,GGOEGAAX0107
10033,20191206,4514,GGOEAAEB031215
10034,20180421,5269,10 52230
10035,20190820,2414,9180874
10036,20190918,1569,9182751
10037,20190916,2171,GGOEGAAL059013
10038,20190722,1642,GGOEGAAJ073016
10039,20190816,697,9184625
10040,20180629,3682,9184710
10041,20191022,2624,9182977
10042,20190312,1872,9180818
10043,20181111,4899,9180749
10044,20180607,709,9183189
10045,20180329,5321,9180812
10046,20190305,296,9180793
10047,20180307,2495,GGOEAAQB036116
10048,20180909,2216,GGOEAAAH083315
10049,20190912,3315,9181138
10050,20191024,1413,GGOEGAAJ080614
10051,20190830,1206,GGOEGAAX0231
10052,20190624,4877,GGOEAAAJ031917
10053,20180826,1454,GGOEGAAJ032315
10054,20191114,4923,9180819
10055,20191108,857,9180827
10056,20191130,4991,GGOEAHPB080210
10057,20191230,407,9181576
10058,20190811,2505,9180770
10059,20190210,5307,10 52237
10060,20190417,3338,GGOEGAAQ033916
10061,20180204,5458,GGOEAAWC061649
10062,20190526,3332,GGOEGAAJ032815
10063,20181107,414,GGOEGAAX0329
10064,20191025,2563,GGOEGAAX0320
10065,20190727,1591,9182763
10066,20190618,4891,GGOEGAAX0319
10067,20180520,1551,GGOEGAAJ032717
10068,20191221,1329,10 81054
10069,20181005,4434,GGOEGAAB058913
10070,20190825,1066,9183194
10071,20180810,2761,GGOEAAXJ066255
10072,20190303,4609,9180839
10073,20191107,2101,GGOEAAAH083317
10074,20181012,2952,9182767
10075,20190624,4048,9182941
10076,20181107,2865,GGOEGAAQ010414
10077,20190817,3448,GGOEGAAJ032817
10078,20180823,5238,9182843
10079,20190419,3138,GGOEAAAB081016
10080,20190309,3027,9182502
10081,20191218,2114,GGOEAAEJ033415
10082,20190507,4193,10 55401
10083,20190712,5316,GGOEGAAJ080613
10084,20181108,2298,GGOEGAAJ032617
10085,20190623,3747,9182761
10086,20190621,5444,9184733
10087,20190424,3496,9180839
10088,20181108,2762,GGOEGAAX0228
10089,20190728,2709,GGOEAAAC080913
10090,20190910,2233,GGOEGAAX0098
10091,20190626,1905,9182593
10092,20180919,537,9180865
10093,20190826,4606,GGOEGAAX0127
10094,20190524,4838,GGOEGAAJ080717
10095,20190612,3758,9184623
10096,20190417,3147,GGOEGAAJ032314
10097,20191016,3954,9182177
10098,20190429,4501,9183152
10099,20190225,2150,GGOEGAAX0334
10100,20191029,3096,9182713
10101,20180206,1161,GGOEAAAB081014
10102,20181207,2935,9180819
10103,20190719,5422,9180764
10104,20180607,5046,9182720
10105,20190821,2756,10 52223
10106,20190829,3225,GGOEGAAC035016
10107,20191119,4469,9182763
10108,20180927,2240,GGOEGAAC075714
10109,20180823,1133,9183191
10110,20191112,2356,9182752
10111,20191005,2956,GGOEGAAQ010416
10112,20190505,285,9182941
10113,20181018,392,GGOEGAAJ032315
10114,20190917,3544,9180863
10115,20190208,1515,9180750
10116,20190622,1406,10 55418
10117,20180818,2781,9182706
10118,20190509,3851,GGOEAAEB028314
10119,20180321,5316,GGOEAAWT061748
10120,20190617,5014,9182772
10121,20190305,3695,10 14215
10122,20190424,85,10 93185
10123,20181017,1328,GGOEAAEB031214
10124,20190521,4990,9180851
10125,20180810,3379,9183202
10126,20190913,4483,9183231
10127,20180714,255,GGOEGAAJ059116
10128,20190629,3403,GGOEAAAC080917
10129,20190730,5262,GGOEAAAJ080813
10130,20180921,2180,GGOEGAAJ080714
10131,20181127,3398,9182911
10132,20191112,1661,GGOEGAAX0285
10133,20190206,5149,GGOEAOCH077899
10134,20180421,4276,GGOEGAAX0279
10135,20191204,4773,9182719
10136,20181017,2528,9182798
10137,20190507,348,10 93148
10138,20180321,1774,GGOEGAAC075815
10139,20180519,5423,9182699
10140,20180929,3502,GGOEAAAB034817
10141,20191004,3300,9180836
10142,20190922,708,GGOEGAAJ057013
10143,20180816,2425,GGOEAAWH061549
10144,20190728,2076,9180958
10145,20190220,1253,9182706
10146,20180225,3333,GGOEAAAB081015
10147,20180415,3246,GGOEGAAH034016
10148,20181117,2637,GGOEGAAJ032314
10149,20190628,2271,9181151
10150,20190815,922,9182658
10151,20190212,936,9180784
10152,20181215,549,10 55401
10153,20181218,407,GGOEGAAX0323
10154,20190824,1605,GGOEGAAJ032316
10155,20190526,2414,GGOEAAWJ062550
10156,20180511,3170,GGOEAAEB030215
10157,20190424,3893,GGOEGAAX0127
10158,20181010,1013,9182183
10159,20190321,2660,GGOEGAAQ010416
10160,20190414,2663,GGOEGAAX0231
10161,20190712,4001,GGOEAAAB034815
10162,20180614,1973,9182737
10163,20190313,1116,9184639
10164,20180628,3751,9182688
10165,20190521,5371,GGOEAAEB031213
10166,20191027,3202,GGOEGAAC075814
10167,20191226,3932,9184681
10168,20180815,4936,GGOEAAXJ066228
10169,20191208,2765,GGOEGAAC075814
10170,20191007,4738,GGOEAAEB031215
10171,20190222,3903,9182183
10172,20190902,3979,9184710
10173,20181129,2661,GGOEAXXX0811
10174,20190304,1159,GGOEGAAX0313
10175,20180403,4216,9181142
10176,20191208,3332,9182707
10177,20191006,4463,GGOEAAAC080914
10178,20180410,1666,GGOEAKDH019899
10179,20191205,1366,GGOEGAAX0298
10180,20190413,29,9183236
10181,20180803,1671,GGOEAAEH035214
10182,20190912,1551,GGOEAAXC066428
10183,20190303,1878,9182629
10184,20191216,2680,GGOEGAAH034015
10185,20190824,2894,GGOEGAAQ010417
10186,20190702,1693,9183197
10187,20180206,5207,GGOEAAYC068756
10188,20180330,1764,GGOEAAAJ032913
10189,20190603,2824,GGOEGAAX0309
10190,20190617,3876,9183189
10191,20181218,3892,9182720
10192,20191111,3488,GGOEAAAJ034514
10193,20191228,5239,9180802
10194,20180507,335,GGOEGAAJ032717
10195,20180506,174,10 14152
10196,20180509,1248,GGOEGAAX0286
10197,20191216,2346,GGOEAAEB030216
10198,20191114,3944,GGOEGAAJ080614
10199,20191102,1741,GGOEAAWH061554
10200,20181009,3205,9182686
10201,20191017,732,9182863
10202,20181227,5270,GGOEAAAP081216
10203,20190410,3299,GGOEGAAL010616
10204,20191014,4068,GGOEGAAX0209
10205,20180924,416,9182647
10206,20190817,396,9184712
10207,20190402,3601,GGOEGAAJ073013
10208,20190809,1192,GGOEGAAJ059116
10209,20190215,695,9180802
10210,20190921,2583,GGOEGAAJ032713
10211,20190415,1824,GGOEGAAJ080717
10212,20190604,1523,9180859
10213,20190703,2194,9184696
10214,20191011,1357,GGOEAAWN062649
10215,20190628,1377,GGOEAAEJ029313
10216,20180904,3511,9180838
10217,20180402,2869,GGOEGAAJ032313
10218,20190605,732,GGOEADHH055999
10219,20180324,1203,9183230
10220,20191003,3284,GGOEAAEJ033414
10221,20190412,4586,9182569
10222,20191115,2437,GGOEAAEJ029317
10223,20180827,3617,9180865
10224,20180914,3143,GGOEAAAB034916
10225,20180706,1900,GGOEGAAH034013
10226,20180415,1234,GGOEGAAL010615
10227,20190505,976,9182709
10228,20180911,369,9180793
10229,20191115,1191,9183086
10230,20190825,1424,9181571
10231,20191014,4675,GGOEGAAX0081
10232,20190624,5455,9182547
10233,20180606,5390,9180760
10234,20181115,3075,9183240
10235,20191024,1584,9180770
10236,20191214,2634,GGOEGAAB010517
10237,20190817,1012,9182716
10238,20190911,1768,10 52238
10239,20181227,2070,GGOEGAAB033814
10240,20190826,811,GGOEGAAC075714
10241,20181116,5359,9182605
10242,20190825,1812,GGOEGAAX0321
10243,20190718,4629,GGOEAAAL081113
10244,20190430,1505,9180763
10245,20190228,3276,9184732
10246,20191220,1962,GGOEAAEB028313
10247,20190312,627,9183129
10248,20191010,560,GGOEGAAH075915
10249,20180805,3784,9183204
10250,20191102,250,10 13097
10251,20190829,3164,9181151
10252,20191121,4873,GGOEGAAB010517
10253,20190810,3130,GGOEAAWC061654
10254,20190428,2066,10 55401
10255,20181218,3429,9180822
10256,20191223,2814,9180786
10257,20191217,1097,9182961
10258,20180907,5320,9182401
10259,20180910,3685,9180816
10260,20181004,3075,10 31023
10261,20190705,579,GGOEGAAX0314
10262,20190628,5394,GGOEAAEB031613
10263,20180813,1893,9180905
10264,20191220,1504,9182956
10265,20190821,5349,10 14154
10266,20181206,3483,GGOEGAAX0280
10267,20190815,2713,9182776
10268,20190403,4697,9180774
10269,20190210,2800,9182700
10270,20190416,192,10 93148
10271,20191111,463,9180775
10272,20190727,688,10 55418
10273,20191102,983,GGOEAAAQ032014
10274,20191210,1195,9183232
10275,20181225,579,9182747
10276,20190821,3839,9181573
10277,20190604,405,10 14152
10278,20180618,332,9180748
10279,20190618,3616,GGOEAAFB035914
10280,20191211,2907,GGOEAAEJ028213
10281,20180511,3138,9182686
10282,20190417,5389,9182647
10283,20191116,5330,GGOEGAAJ080615
10284,20190617,3942,GGOEGAAX0316
10285,20191006,3315,9182629
10286,20191110,1539,9182820
10287,20180815,3408,9182774
10288,20180716,1814,GGOEAOCB077499
10289,20181027,2672,GGOEGAAB058918
10290,20191215,465,GGOEAAAB081014
10291,20180406,2900,GGOEGAAX0329
10292,20190902,763,9183229
10293,20190903,4898,GGOEGAAX0327
10294,20190515,438,GGOEGAAX0331
10295,20181006,1715,9182749
10296,20181213,5190,9182773
10297,20181024,1546,GGOEGAAJ073017
10298,20181128,1495,9183002
10299,20191220,2078,GGOEADHB014799
10300,20190426,3177,9183234
10301,20190909,992,GGOEAAAJ031913
10302,20180702,1181,GGOEAAAB034917
10303,20190803,4398,GGOEGAAC035014
10304,20190329,1204,9182724
10305,20190325,1072,GGOEAFKQ020499
10306,20191030,2638,GGOEAAFB035913
10307,20190625,2099,GGOEGAAX0315
10308,20191115,2596,GGOEGAAX0279
10309,20190808,699,GGOEGAAQ010414
10310,20180621,1320,GGOEAAEJ030914
10311,20180411,2422,10 93149
10312,20180519,485,9182998
10313,20190313,3439,GGOEGAAL010613
10314,20190512,1460,GGOEAAAJ032914
10315,20190318,5049,GGOEGAAB033817
10316,20190502,5173,GGOEAAEH035213
10317,20190817,5431,GGOEAAAJ032415
10318,20190707,4555,GGOEGAAX0300
10319,20180517,24,GGOEGAAQ010413
10320,20190311,4068,GGOEAAEB028314
10321,20190516,958,9182853
10322,20190303,2799,9182737
10323,20190304,75,9182182
10324,20190807,2080,9180804
10325,20180229,5024,9183235
10326,20190706,146,9183226
10327,20180304,3939,9182688
10328,20190611,5236,9180758
10329,20190528,5241,GGOEGAAX0074
10330,20190502,5425,9180801
10331,20190628,638,9180838
10332,20180618,228,GGOEGAAL059017
10333,20190524,2889,GGOEGAAX0281
10334,20190923,3021,GGOEAAEC029415
10335,20190406,3753,GGOEGAAH075914
10336,20190408,3605,GGOEGAAJ057017
10337,20181109,673,GGOEGAAX0297
10338,20190324,3419,9183229
10339,20190622,4479,9183002
10340,20190922,2363,9182843
10341,20180606,1623,10 14133
10342,20180405,4284,10 52223
10343,20190805,2085,GGOEAAEJ033416
10344,20190527,258,9180775
10345,20180603,2701,GGOEGAAJ057014
10346,20180308,2823,GGOEGAAX0031
10347,20190613,3935,9181137
10348,20191014,1583,GGOEAOBH078799
10349,20190930,2005,9181150
10350,20190313,5331,9182538
10351,20190604,1808,GGOEAAAJ034513
10352,20190227,4132,GGOEGAAJ032317
10353,20190215,4272,9183002
10354,20180319,841,9183230
10355,20181006,916,9184663
10356,20191007,2050,9180870
10357,20180217,4129,GGOEAAWH061553
10358,20190315,4380,9182179
10359,20190619,833,9184737
10360,20190605,4839,GGOEGAAX0280
10361,20190814,4624,9183052
10362,20190620,1837,9182848
10363,20190726,4023,9183216
10364,20191104,2637,GGOEAAAJ032917
10365,20190702,801,9182575
10366,20190728,2149,GGOEAAAB034913
10367,20191018,2664,9182588
10368,20180816,4888,GGOEGAAX0145
10369,20191110,4752,9183212
10370,20190424,3791,GGOEGAAQ033917
10371,20190511,3063,9182722
10372,20181127,1697,9182936
10373,20181104,3834,GGOEAAAJ034515
10374,20190220,1977,9180802
10375,20191212,3163,9180779
10376,20180623,3706,9182883
10377,20190417,2680,9183214
10378,20191207,4870,GGOEGAAQ033916
10379,20180423,4930,9182756
10380,20191223,635,GGOEAAFB035913
10381,20191010,3272,GGOEAAYJ068826
10382,20180620,2849,10 52237
10383,20190920,2691,GGOEAAXC066429
10384,20190319,1872,9183186
10385,20181227,1185,GGOEGAAJ073013
10386,20190714,4723,9180759
10387,20180610,3238,GGOEGAAQ010415
10388,20180928,1699,9183058
10389,20191107,1178,9182735
10390,20181208,1580,9182710
10391,20190826,1325,GGOEGAAX0031
10392,20180326,2569,GGOEAAFB035913
10393,20190424,3769,10 52211
10394,20190606,3756,9181570
10395,20190222,1171,9182806
10396,20191120,2209,9183091
10397,20191111,931,9182772
10398,20190429,5362,GGOEGAAH075916
10399,20190625,1740,GGOEGAAL010615
10400,20190324,4971,GGOEGAAX0281
10401,20190315,3325,GGOEAAEJ030914
10402,20190218,5022,GGOEGAAX0313
10403,20191104,894,GGOEAAQB036114
10404,20190810,5244,9183101
10405,20190606,3554,10 52223
10406,20181013,2652,GGOEAAEB031217
10407,20190905,2039,GGOEGAAC032114
10408,20191107,2053,9182853
10409,20180519,2097,GGOEGAAX0328
10410,20191212,2877,9180770
10411,20190809,5268,GGOEAAWC062450
10412,20180211,2577,GGOEGAAQ010413
10413,20190218,3950,GGOEAAEH035213
10414,20180605,94,GGOEAAWN062650
10415,20180316,395,9182737
10416,20180618,2124,9183003
10417,20190620,4586,9182726
10418,20190619,3971,9183192
10419,20190611,2549,GGOEAAXJ066255
10420,20190220,1744,9182843
10421,20190708,3096,GGOEAAEJ030917
10422,20180208,5202,GGOEGAAB010514
10423,20191104,1957,9183143
10424,20190517,1926,GGOEAAXJ066229
10425,20190630,2883,GGOEAAXJ066230
10426,20180606,1957,10 52237
10427,20190823,4389,9180749
10428,20190710,1192,9182799
10429,20180614,4485,9182806
10430,20180207,5161,GGOEGAAB058917
10431,20190304,3486,10 55401
10432,20190820,4310,9182526
10433,20190203,2564,GGOEGAAJ032717
10434,20180627,3346,GGOEGAAJ057017
10435,20191224,1341,GGOEGAAB010516
10436,20181222,4466,9181139
10437,20190805,2681,GGOEGAAX0037
10438,20180907,4385,GGOEGAAX0205
10439,20180421,3512,GGOEAAEJ035714
10440,20181025,155,GGOEAAAB081014
10441,20180819,2149,9180810
10442,20190524,1312,9182824
10443,20191109,1734,GGOEAAAJ034514
10444,20191007,1976,9182688
10445,20180625,524,GGOEGAAL010617
10446,20190430,4658,10 14133
10447,20190407,5271,9183091
10448,20181128,4805,GGOEGAAR010716
10449,20190615,4300,9180836
10450,20180628,3083,9180778
10451,20190924,4477,GGOEGAAX0289
10452,20181123,3119,GGOEAAWC062449
10453,20191003,70,GGOEAAEH035216
10454,20181202,4152,9182735
10455,20180704,2889,GGOEAAAH083313
10456,20190717,424,GGOEGAAQ057215
10457,20180518,1773,GGOEAXXX0809
10458,20180308,4985,GGOEGAAQ057213
10459,20190308,3416,GGOEAAAB081016
10460,20190823,854,9182172
10461,20190614,1062,9180876
10462,20180408,151,9182717
10463,20190511,2712,GGOEAAAJ031915
10464,20190812,2882,GGOEGAAQ057217
10465,20180930,2660,GGOEGAAX0323
10466,20190711,1653,9180815
10467,20180923,2085,GGOEADHH055999
10468,20190718,3408,GGOEAAYC068756
10469,20190411,3890,9182741
10470,20190203,3531,GGOEGAAX0309
10471,20190427,1985,GGOEGAAX0037
10472,20190223,3545,10 55145
10473,20190727,2458,9184705
10474,20190620,2665,GGOEAAEH035213
10475,20181218,2733,GGOEAOCH014199
10476,20190907,1554,9182759
10477,20190627,4429,9180792
10478,20180204,3410,GGOEAAAB081017
10479,20180918,1353,GGOEGAAX0320
10480,20190212,1848,GGOEGAAJ080617
10481,20190203,2965,9182539
10482,20190218,3877,GGOEAAEJ029315
10483,20180514,329,GGOEGAAB010513
10484,20191230,3386,GGOEGAAX0282
10485,20180403,2285,9182848
10486,20180830,1955,9183224
10487,20190422,3422,GGOEAFKQ020599
10488,20181013,1886,9182705
10489,20191112,4666,10 55418
10490,20191213,4092,GGOEAAAQ032014
10491,20191114,2751,GGOEGAAQ033914
10492,20190909,2338,GGOEAAEC029416
10493,20191012,1636,10 52223
10494,20180310,419,GGOEAAAB081016
10495,20180728,141,9180797
10496,20190329,532,9180841
10497,20190513,4359,GGOEGAAX0168
10498,20180618,708,9184698
10499,20190708,1399,GGOEGAAX0285
10500,20180505,2157,GGOEGAAJ057014
10501,20190930,1639,9180864
10502,20190828,4534,GGOEAAAP081214
10503,20191209,2247,9180834
10504,20191109,1370,10 93149
10505,20190412,3850,GGOEGAAR010713
10506,20190416,3100,GGOEGAAC032115
10507,20190628,3518,9184622
10508,20190823,69,GGOEGAAX0231
10509,20180412,2003,GGOEGAAQ057217
10510,20191106,4042,9182797
10511,20190921,1611,GGOEAAAB081013
10512,20190824,2800,GGOEADHH015499
10513,20191217,4137,9183211
10514,20190425,118,9180859
10515,20190514,4078,9182806
10516,20191222,5451,9184678
10517,20181207,1580,9182995
10518,20190428,2679,GGOEGAAX0313
10519,20191202,4357,9180755
10520,20191202,2798,9180811
10521,20180928,4565,GGOEAAEB028313
10522,20180918,5070,9182812
10523,20191006,291,GGOEGAAL059015
10524,20190825,3428,9183237
10525,20191223,1917,GGOEAAAB081013
10526,20190228,1520,GGOEAAAJ032913
10527,20191010,1015,GGOEAAEH035213
10528,20180617,4141,9183214
10529,20190723,477,GGOEAAEJ028214
10530,20181120,2656,GGOEAAYJ068856
10531,20191108,326,9183106
10532,20190404,3494,GGOEAAAB034915
10533,20181221,1838,9182674
10534,20180323,3815,9180762
10535,20191018,3400,GGOEAAEH035216
10536,20191211,5300,GGOEAAEB031217
10537,20190719,1581,9180837
10538,20180208,398,GGOEGAAH034014
10539,20190910,994,GGOEGAAC075715
10540,20190719,3416,9182674
10541,20181229,3163,9183237
10542,20190930,1553,GGOEAAEH035217
10543,20180611,816,9183236
10544,20190513,1729,GGOEAAAB081014
10545,20191106,1760,GGOEGAAC075814
10546,20190325,817,9183234
10547,20181222,3359,GGOEGAAX0304
10548,20191128,333,GGOEAHPJ004213
10549,20190418,1817,9180777
10550,20190912,4384,9182182
10551,20180312,3548,GGOEGAAX0316
10552,20190910,2292,GGOEGAAQ033916
10553,20190514,5154,9180811
10554,20190806,3605,9180819
10555,20190505,946,9184626
10556,20190224,3193,GGOEGAAJ057017
10557,20190206,3759,9183222
10558,20190425,4078,GGOEGAAJ080615
10559,20190215,4350,GGOEAAWH061554
10560,20180613,1112,9182981
10561,20181217,1340,9184734
10562,20180626,367,9183235
10563,20191122,5166,9184639
10564,20190917,2115,9182756
10565,20190228,2150,9180834
10566,20190818,3782,GGOEGAAJ057018
10567,20190604,4858,9180814
10568,20191219,2361,GGOEGAAQ033917
10569,20190919,672,GGOEGAAQ033918
10570,20190505,1478,9180771
10571,20190209,4313,GGOEAAEJ028215
10572,20190926,4762,9182173
10573,20190420,2828,GGOEAXXX0812
10574,20190514,3704,GGOEAAAJ032413
10575,20190902,1936,9180866
10576,20191203,3757,GGOEAAAQ032013
10577,20190425,4178,9183241
10578,20190727,2105,9183232
10579,20180718,2506,9182977
10580,20180713,2555,GGOEADWQ015699
10581,20181123,1313,9182519
10582,20180411,3645,10 14152
10583,20190630,2578,GGOEAAEB031213
10584,20191119,4189,9180859
10585,20191123,72,9183238
10586,20190314,2312,GGOEGAAX0292
10587,20181024,3719,9182903
10588,20191103,5127,GGOEGAAB033815
10589,20180518,1546,GGOEGAAX0209
10590,20181215,24,9180752
10591,20190606,768,9183003
10592,20180625,1246,GGOEGAAC075714
10593,20180617,1149,GGOEGAAJ032617
10594,20190729,696,GGOEA0CH077599
10595,20180430,2666,9182759
10596,20191221,5460,GGOEGAAX0299
10597,20191108,1806,9180866
10598,20180714,3634,GGOEGAAB033814
10599,20190305,4168,10 75152
10600,20190524,3084,10 14154
10601,20190719,1427,GGOEGAAX0297
10602,20190902,4575,9183230
10603,20190403,280,GGOEGAAB010514
10604,20190505,1079,GGOEGAAJ032815
10605,20181223,3814,GGOEAAAC080915
10606,20190907,521,GGOEADHB014799
10607,20190919,4504,10 55418
10608,20190605,3300,10 52238
10609,20191212,4261,GGOEGAAJ032615
10610,20190627,4396,9184622
10611,20190707,1121,10 52225
10612,20191122,1569,10 52234
10613,20191027,4073,9182663
10614,20190729,3596,9183091
10615,20190218,5337,GGOEAHPJ004213
10616,20180418,5346,GGOEAAWH061548
10617,20191210,2516,GGOEAAEJ033414
10618,20190202,3303,GGOEGAAX0298
10619,20190520,598,9182519
10620,20190924,3130,9182791
10621,20190605,4336,9182763
10622,20190407,5442,9182903
10623,20180705,3810,GGOEAFKQ020499
10624,20191125,4180,9183058
10625,20190321,221,9182812
10626,20191012,3104,GGOEAAWC062449
10627,20181121,4007,9183232
10628,20180422,5103,9183216
10629,20190425,2995,9182599
10630,20190619,4492,9184679
10631,20190207,4565,GGOEGAAX0168
10632,20191007,3507,9182553
10633,20190215,2708,9183091
10634,20190717,2119,GGOEGAAX0300
10635,20190311,602,GGOEGAAJ080716
10636,20181027,2803,GGOEAAAJ031914
10637,20190329,1541,GGOEGAAX0308
10638,20190215,5123,GGOEAXXX0811
10639,20190211,3391,GGOEGAAJ073015
10640,20180923,888,9182754
10641,20180628,1862,GGOEGAAH075917
10642,20180920,1669,9180958
10643,20191223,2971,9182726
10644,20191114,1554,9180817
10645,20180321,1545,9183204
10646,20190321,2793,9180822
10647,20191230,5113,GGOEGAAX0105
10648,20190722,5406,9180822
10649,20190226,874,9182686
10650,20191008,2996,10 52231
10651,20181121,1228,9183193
10652,20190219,5358,9183229
10653,20190212,1740,GGOEGAAC075714
10654,20190304,4891,GGOEAAAQ032014
10655,20180520,5120,9184696
10656,20180908,1058,9184709
10657,20190425,4127,GGOEAAEB031617
10658,20191104,5018,9182653
10659,20190909,5065,GGOEGAAX0279
10660,20190508,531,9182186
10661,20190513,673,GGOEAAAL081117
10662,20191024,2893,GGOEAAEJ035716
10663,20180410,1775,9182540
10664,20180609,5200,9180808
10665,20190908,2944,GGOEGAAC032113
10666,20190527,3812,9182581
10667,20190229,4079,GGOEGAAJ032817
10668,20180715,5141,9182784
10669,20190619,873,GGOEGAAL059013
10670,20190811,3827,9182764
10671,20190607,4567,GGOEAAWN062650
10672,20190415,1439,GGOEGAAJ032314
10673,20191027,217,GGOEAAYJ068856
10674,20191226,1517,9180755
10675,20190424,306,9180811
10676,20190829,5266,GGOEAAWH061549
10677,20180821,888,GGOEGAAB010517
10678,20190803,1133,GGOEAAWT061748
10679,20190629,4261,GGOEAXXX0808
10680,20190724,2766,GGOEAAAJ032415
10681,20181023,3648,GGOEGAAX0306
10682,20190420,958,GGOEGAAX0037
10683,20190821,702,9182561
10684,20181007,4539,9181151
10685,20181029,1160,GGOEGAAR010715
10686,20180907,1120,9180805
10687,20191203,3679,GGOEGAAJ032714
10688,20190708,5219,9182799
10689,20191105,578,GGOEAAEJ030917
10690,20181124,1890,GGOEAAEB030214
10691,20181225,659,9184622
10692,20180908,5261,GGOEGAAC035014
10693,20191117,1908,9180808
10694,20190412,4229,9183211
10695,20181009,1638,GGOEGAAJ080715
10696,20190424,3242,9180824
10697,20191126,5214,GGOEAAEC029414
10698,20191011,5188,9180775
10699,20190815,1900,GGOEGAAQ057216
10700,20190919,2846,9183167
10701,20181225,5342,GGOEGAAJ073014
10702,20180808,5412,GGOEGAAX0231
10703,20190513,4123,9182748
10704,20190211,4472,9183232
10705,20191028,2854,GGOEAAEJ033413
10706,20190306,5385,GGOEAAXJ066229
10707,20190913,298,GGOEGAAJ032614
10708,20190223,274,GGOEGAAX0329
10709,20190609,3096,GGOEAAEB030216
10710,20190304,2934,9182749
10711,20191130,1625,GGOEAAAJ032416
10712,20190314,4909,GGOEGAAC075715
10713,20180818,4775,9182755
10714,20180405,2467,9180765
10715,20190725,606,GGOEAAAB034815
10716,20190512,1442,9182853
10717,20191123,2158,9180770
10718,20190510,751,GGOEGAAB033815
10719,20190527,381,9184721
10720,20180608,1446,9183241
10721,20180828,2894,9182946
10722,20191123,5124,9183112
10723,20190624,1836,GGOEAAAB081016
10724,20190822,3757,9180748
10725,20180315,1952,GGOEAAXC066455
10726,20191118,1936,GGOEGAAX0104
10727,20190226,25,9184708
10728,20190706,5427,9183096
10729,20190729,2366,GGOEGAAJ073417
10730,20181223,4505,GGOEGAAQ010413
10731,20180717,2089,9182756
10732,20190814,720,GGOEGAAJ057015
10733,20191226,382,9182973
10734,20180409,2906,GGOEAAWC062450
10735,20191005,2654,10 14157
10736,20190917,443,GGOEAAXJ066229
10737,20190814,414,GGOEAAAQ032016
10738,20190927,2602,9183118
10739,20181217,2053,9184683
10740,20190316,1193,GGOEAAAB081016
10741,20191225,4322,GGOEGAAL059018
10742,20190412,4997,9184680
10743,20191109,3168,9182526
10744,20181103,1874,GGOEAAAJ032416
10745,20190714,4920,9183226
10746,20190524,602,GGOEACCQ017299
10747,20190923,4109,9182833
10748,20181223,2406,GGOEGAAC035013
10749,20190521,4954,9184626
10750,20190312,1305,9182735
10751,20190408,4917,GGOEGAAJ032713
10752,20181028,310,GGOEAAAC080915
10753,20190519,2022,9184624
10754,20190614,1302,GGOEGAAL059016
10755,20190621,5372,9182753
10756,20191014,2545,9183173
10757,20181121,5360,9180778
10758,20180705,1727,9184705
10759,20190924,2336,10 13097
10760,20190230,3683,GGOEGAAC032115
10761,20190710,1721,9182747
10762,20190909,4637,9182747
10763,20190713,715,9180958
10764,20191114,3633,GGOEGAAX0289
10765,20190927,3460,9182951
10766,20190206,2253,GGOEGAAX0302
10767,20190418,4624,9180868
10768,20191009,1206,GGOEGAAJ057016
10769,20180504,2523,GGOEGAAR010717
10770,20190406,4003,9182658
10771,20191209,2291,GGOEAKDH019899
10772,20180418,465,9180797
10773,20180411,4038,9182658
10774,20190506,2411,GGOEAAAJ031917
10775,20180210,1198,9182382
10776,20190423,1154,9182740
10777,20190615,1372,GGOEAAAJ034516
10778,20190605,3377,9182177
10779,20180727,1516,9182587
10780,20190611,1857,9183058
10781,20190506,3900,9181571
10782,20190623,1454,GGOEAAAB034914
10783,20181114,325,9182732
10784,20181226,1065,9181019
10785,20191024,1816,9182838
10786,20190527,130,9183235
